DBN,School name,Year of SHST,Grade level,Enrollment on 10/31,Number of students who registered for the SHSAT,Number of students who took the SHSAT,School Name,District,LatLong,City,Zip,Grade Low,Grade High,Economic Need Index,School Income Estimate,Percent ELL,Percent Asian,Percent Black,Percent Hispanic,Percent Black / Hispanic,Percent White,Student Attendance Rate,Percent of Students Chronically Absent,Rigorous Instruction %,Rigorous Instruction Rating,Collaborative Teachers %,Collaborative Teachers Rating,Supportive Environment %,Supportive Environment Rating,Effective School Leadership %,Effective School Leadership Rating,Strong Family-Community Ties %,Strong Family-Community Ties Rating,Trust %,Trust Rating,Student Achievement Rating,Average ELA Proficiency,Average Math Proficiency,Grade 3 ELA - All Students Tested,Grade 3 ELA 4s - All Students,Grade 3 ELA 4s - American Indian or Alaska Native,Grade 3 ELA 4s - Black or African American,Grade 3 ELA 4s - Hispanic or Latino,Grade 3 ELA 4s - Asian or Pacific Islander,Grade 3 ELA 4s - White,Grade 3 ELA 4s - Multiracial,Grade 3 ELA 4s - Limited English Proficient,Grade 3 ELA 4s - Economically Disadvantaged,Grade 3 Math - All Students tested,Grade 3 Math 4s - All Students,Grade 3 Math 4s - American Indian or Alaska Native,Grade 3 Math 4s - Black or African American,Grade 3 Math 4s - Hispanic or Latino,Grade 3 Math 4s - Asian or Pacific Islander,Grade 3 Math 4s - White,Grade 3 Math 4s - Multiracial,Grade 3 Math 4s - Limited English Proficient,Grade 3 Math 4s - Economically Disadvantaged,Grade 4 ELA - All Students Tested,Grade 4 ELA 4s - All Students,Grade 4 ELA 4s - American Indian or Alaska Native,Grade 4 ELA 4s - Black or African American,Grade 4 ELA 4s - Hispanic or Latino,Grade 4 ELA 4s - Asian or Pacific Islander,Grade 4 ELA 4s - White,Grade 4 ELA 4s - Multiracial,Grade 4 ELA 4s - Limited English Proficient,Grade 4 ELA 4s - Economically Disadvantaged,Grade 4 Math - All Students Tested,Grade 4 Math 4s - All Students,Grade 4 Math 4s - American Indian or Alaska Native,Grade 4 Math 4s - Black or African American,Grade 4 Math 4s - Hispanic or Latino,Grade 4 Math 4s - Asian or Pacific Islander,Grade 4 Math 4s - White,Grade 4 Math 4s - Multiracial,Grade 4 Math 4s - Limited English Proficient,Grade 4 Math 4s - Economically Disadvantaged,Grade 5 ELA - All Students Tested,Grade 5 ELA 4s - All Students,Grade 5 ELA 4s - American Indian or Alaska Native,Grade 5 ELA 4s - Black or African American,Grade 5 ELA 4s - Hispanic or Latino,Grade 5 ELA 4s - Asian or Pacific Islander,Grade 5 ELA 4s - White,Grade 5 ELA 4s - Multiracial,Grade 5 ELA 4s - Limited English Proficient,Grade 5 ELA 4s - Economically Disadvantaged,Grade 5 Math - All Students Tested,Grade 5 Math 4s - All Students,Grade 5 Math 4s - American Indian or Alaska Native,Grade 5 Math 4s - Black or African American,Grade 5 Math 4s - Hispanic or Latino,Grade 5 Math 4s - Asian or Pacific Islander,Grade 5 Math 4s - White,Grade 5 Math 4s - Multiracial,Grade 5 Math 4s - Limited English Proficient,Grade 5 Math 4s - Economically Disadvantaged,Grade 6 ELA - All Students Tested,Grade 6 ELA 4s - All Students,Grade 6 ELA 4s - American Indian or Alaska Native,Grade 6 ELA 4s - Black or African American,Grade 6 ELA 4s - Hispanic or Latino,Grade 6 ELA 4s - Asian or Pacific Islander,Grade 6 ELA 4s - White,Grade 6 ELA 4s - Multiracial,Grade 6 ELA 4s - Limited English Proficient,Grade 6 ELA 4s - Economically Disadvantaged,Grade 6 Math - All Students Tested,Grade 6 Math 4s - All Students,Grade 6 Math 4s - American Indian or Alaska Native,Grade 6 Math 4s - Black or African American,Grade 6 Math 4s - Hispanic or Latino,Grade 6 Math 4s - Asian or Pacific Islander,Grade 6 Math 4s - White,Grade 6 Math 4s - Multiracial,Grade 6 Math 4s - Limited English Proficient,Grade 6 Math 4s - Economically Disadvantaged,Grade 7 ELA - All Students Tested,Grade 7 ELA 4s - All Students,Grade 7 ELA 4s - American Indian or Alaska Native,Grade 7 ELA 4s - Black or African American,Grade 7 ELA 4s - Hispanic or Latino,Grade 7 ELA 4s - Asian or Pacific Islander,Grade 7 ELA 4s - White,Grade 7 ELA 4s - Multiracial,Grade 7 ELA 4s - Limited English Proficient,Grade 7 ELA 4s - Economically Disadvantaged,Grade 7 Math - All Students Tested,Grade 7 Math 4s - All Students,Grade 7 Math 4s - American Indian or Alaska Native,Grade 7 Math 4s - Black or African American,Grade 7 Math 4s - Hispanic or Latino,Grade 7 Math 4s - Asian or Pacific Islander,Grade 7 Math 4s - White,Grade 7 Math 4s - Multiracial,Grade 7 Math 4s - Limited English Proficient,Grade 7 Math 4s - Economically Disadvantaged,Grade 8 ELA - All Students Tested,Grade 8 ELA 4s - All Students,Grade 8 ELA 4s - American Indian or Alaska Native,Grade 8 ELA 4s - Black or African American,Grade 8 ELA 4s - Hispanic or Latino,Grade 8 ELA 4s - Asian or Pacific Islander,Grade 8 ELA 4s - White,Grade 8 ELA 4s - Multiracial,Grade 8 ELA 4s - Limited English Proficient,Grade 8 ELA 4s - Economically Disadvantaged,Grade 8 Math - All Students Tested,Grade 8 Math 4s - All Students,Grade 8 Math 4s - American Indian or Alaska Native,Grade 8 Math 4s - Black or African American,Grade 8 Math 4s - Hispanic or Latino,Grade 8 Math 4s - Asian or Pacific Islander,Grade 8 Math 4s - White,Grade 8 Math 4s - Multiracial,Grade 8 Math 4s - Limited English Proficient,Grade 8 Math 4s - Economically Disadvantaged
05M692,"High School for Mathematics, Science and Engineering at City College",2016,9,133,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84M065,Democracy Prep Endurance Charter School,2014,8,115,118,26,DEMOCRACY PREP ENDURANCE CHARTER SCHOOL,5,40.81056:-73.94886,NEW YORK,10027,6,8,0.755,NA,0.06,0,0.66,0.31,0.98,0.01,0.94,0.19,0.97,Exceeding Target,0.99,Exceeding Target,0.88,Exceeding Target,0.97,Exceeding Target,0.83,Meeting Target,0.95,Exceeding Target,Exceeding Target,2.6,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,8,0,5,2,0,0,0,0,8,105,20,0,13,5,0,0,0,1,17,97,5,0,3,2,0,0,0,0,5,97,9,0,5,4,0,0,0,0,6,108,16,0,10,4,0,0,0,0,13,85,3,0,0,3,0,0,0,0,2
84M065,Democracy Prep Endurance Charter School,2015,8,110,43,39,DEMOCRACY PREP ENDURANCE CHARTER SCHOOL,5,40.81056:-73.94886,NEW YORK,10027,6,8,0.755,NA,0.06,0,0.66,0.31,0.98,0.01,0.94,0.19,0.97,Exceeding Target,0.99,Exceeding Target,0.88,Exceeding Target,0.97,Exceeding Target,0.83,Meeting Target,0.95,Exceeding Target,Exceeding Target,2.6,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,8,0,5,2,0,0,0,0,8,105,20,0,13,5,0,0,0,1,17,97,5,0,3,2,0,0,0,0,5,97,9,0,5,4,0,0,0,0,6,108,16,0,10,4,0,0,0,0,13,85,3,0,0,3,0,0,0,0,2
84M065,Democracy Prep Endurance Charter School,2016,8,105,31,27,DEMOCRACY PREP ENDURANCE CHARTER SCHOOL,5,40.81056:-73.94886,NEW YORK,10027,6,8,0.755,NA,0.06,0,0.66,0.31,0.98,0.01,0.94,0.19,0.97,Exceeding Target,0.99,Exceeding Target,0.88,Exceeding Target,0.97,Exceeding Target,0.83,Meeting Target,0.95,Exceeding Target,Exceeding Target,2.6,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,8,0,5,2,0,0,0,0,8,105,20,0,13,5,0,0,0,1,17,97,5,0,3,2,0,0,0,0,5,97,9,0,5,4,0,0,0,0,6,108,16,0,10,4,0,0,0,0,13,85,3,0,0,3,0,0,0,0,2
84M065,Democracy Prep Endurance Charter School,2015,9,111,1,1,DEMOCRACY PREP ENDURANCE CHARTER SCHOOL,5,40.81056:-73.94886,NEW YORK,10027,6,8,0.755,NA,0.06,0,0.66,0.31,0.98,0.01,0.94,0.19,0.97,Exceeding Target,0.99,Exceeding Target,0.88,Exceeding Target,0.97,Exceeding Target,0.83,Meeting Target,0.95,Exceeding Target,Exceeding Target,2.6,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,8,0,5,2,0,0,0,0,8,105,20,0,13,5,0,0,0,1,17,97,5,0,3,2,0,0,0,0,5,97,9,0,5,4,0,0,0,0,6,108,16,0,10,4,0,0,0,0,13,85,3,0,0,3,0,0,0,0,2
84M065,Democracy Prep Endurance Charter School,2016,9,126,1,1,DEMOCRACY PREP ENDURANCE CHARTER SCHOOL,5,40.81056:-73.94886,NEW YORK,10027,6,8,0.755,NA,0.06,0,0.66,0.31,0.98,0.01,0.94,0.19,0.97,Exceeding Target,0.99,Exceeding Target,0.88,Exceeding Target,0.97,Exceeding Target,0.83,Meeting Target,0.95,Exceeding Target,Exceeding Target,2.6,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,8,0,5,2,0,0,0,0,8,105,20,0,13,5,0,0,0,1,17,97,5,0,3,2,0,0,0,0,5,97,9,0,5,4,0,0,0,0,6,108,16,0,10,4,0,0,0,0,13,85,3,0,0,3,0,0,0,0,2
84M284,Harlem Children's Zone Promise Academy 1 Charter School,2013,8,91,14,6,HARLEM CHILDREN'S ZONE PROMISE ACADEMY 1 CHARTER SCHOOL,5,40.81259:-73.94816,NEW YORK,10027,0K,12,0.768,33937.49,0.02,0,0.85,0.12,0.97,0,0.95,0.13,0.85,Approaching Target,0.8,Approaching Target,0.87,Exceeding Target,0.78,Approaching Target,0.82,Approaching Target,0.89,Meeting Target,Meeting Target,2.51,2.91,97,6,0,6,0,0,0,0,0,4,97,45,0,35,8,0,0,0,0,36,99,15,0,11,4,0,0,0,0,14,98,47,0,35,7,0,0,4,0,40,97,3,0,3,0,0,0,0,0,3,95,13,0,12,1,0,0,0,0,10,91,7,0,5,0,0,0,0,0,4,91,14,0,11,0,0,0,0,0,10,89,2,0,2,0,0,0,0,0,2,88,8,0,8,0,0,0,0,0,8,75,4,0,4,0,0,0,0,0,3,75,9,0,8,0,0,0,0,0,5
84M284,Harlem Children's Zone Promise Academy 1 Charter School,2014,8,64,8,5,HARLEM CHILDREN'S ZONE PROMISE ACADEMY 1 CHARTER SCHOOL,5,40.81259:-73.94816,NEW YORK,10027,0K,12,0.768,33937.49,0.02,0,0.85,0.12,0.97,0,0.95,0.13,0.85,Approaching Target,0.8,Approaching Target,0.87,Exceeding Target,0.78,Approaching Target,0.82,Approaching Target,0.89,Meeting Target,Meeting Target,2.51,2.91,97,6,0,6,0,0,0,0,0,4,97,45,0,35,8,0,0,0,0,36,99,15,0,11,4,0,0,0,0,14,98,47,0,35,7,0,0,4,0,40,97,3,0,3,0,0,0,0,0,3,95,13,0,12,1,0,0,0,0,10,91,7,0,5,0,0,0,0,0,4,91,14,0,11,0,0,0,0,0,10,89,2,0,2,0,0,0,0,0,2,88,8,0,8,0,0,0,0,0,8,75,4,0,4,0,0,0,0,0,3,75,9,0,8,0,0,0,0,0,5
84M284,Harlem Children's Zone Promise Academy 1 Charter School,2015,8,77,5,5,HARLEM CHILDREN'S ZONE PROMISE ACADEMY 1 CHARTER SCHOOL,5,40.81259:-73.94816,NEW YORK,10027,0K,12,0.768,33937.49,0.02,0,0.85,0.12,0.97,0,0.95,0.13,0.85,Approaching Target,0.8,Approaching Target,0.87,Exceeding Target,0.78,Approaching Target,0.82,Approaching Target,0.89,Meeting Target,Meeting Target,2.51,2.91,97,6,0,6,0,0,0,0,0,4,97,45,0,35,8,0,0,0,0,36,99,15,0,11,4,0,0,0,0,14,98,47,0,35,7,0,0,4,0,40,97,3,0,3,0,0,0,0,0,3,95,13,0,12,1,0,0,0,0,10,91,7,0,5,0,0,0,0,0,4,91,14,0,11,0,0,0,0,0,10,89,2,0,2,0,0,0,0,0,2,88,8,0,8,0,0,0,0,0,8,75,4,0,4,0,0,0,0,0,3,75,9,0,8,0,0,0,0,0,5
84M284,Harlem Children's Zone Promise Academy 1 Charter School,2016,8,83,7,6,HARLEM CHILDREN'S ZONE PROMISE ACADEMY 1 CHARTER SCHOOL,5,40.81259:-73.94816,NEW YORK,10027,0K,12,0.768,33937.49,0.02,0,0.85,0.12,0.97,0,0.95,0.13,0.85,Approaching Target,0.8,Approaching Target,0.87,Exceeding Target,0.78,Approaching Target,0.82,Approaching Target,0.89,Meeting Target,Meeting Target,2.51,2.91,97,6,0,6,0,0,0,0,0,4,97,45,0,35,8,0,0,0,0,36,99,15,0,11,4,0,0,0,0,14,98,47,0,35,7,0,0,4,0,40,97,3,0,3,0,0,0,0,0,3,95,13,0,12,1,0,0,0,0,10,91,7,0,5,0,0,0,0,0,4,91,14,0,11,0,0,0,0,0,10,89,2,0,2,0,0,0,0,0,2,88,8,0,8,0,0,0,0,0,8,75,4,0,4,0,0,0,0,0,3,75,9,0,8,0,0,0,0,0,5
84M284,Harlem Children's Zone Promise Academy 1 Charter School,2014,9,99,1,0,HARLEM CHILDREN'S ZONE PROMISE ACADEMY 1 CHARTER SCHOOL,5,40.81259:-73.94816,NEW YORK,10027,0K,12,0.768,33937.49,0.02,0,0.85,0.12,0.97,0,0.95,0.13,0.85,Approaching Target,0.8,Approaching Target,0.87,Exceeding Target,0.78,Approaching Target,0.82,Approaching Target,0.89,Meeting Target,Meeting Target,2.51,2.91,97,6,0,6,0,0,0,0,0,4,97,45,0,35,8,0,0,0,0,36,99,15,0,11,4,0,0,0,0,14,98,47,0,35,7,0,0,4,0,40,97,3,0,3,0,0,0,0,0,3,95,13,0,12,1,0,0,0,0,10,91,7,0,5,0,0,0,0,0,4,91,14,0,11,0,0,0,0,0,10,89,2,0,2,0,0,0,0,0,2,88,8,0,8,0,0,0,0,0,8,75,4,0,4,0,0,0,0,0,3,75,9,0,8,0,0,0,0,0,5
84M284,Harlem Children's Zone Promise Academy 1 Charter School,2015,9,70,1,1,HARLEM CHILDREN'S ZONE PROMISE ACADEMY 1 CHARTER SCHOOL,5,40.81259:-73.94816,NEW YORK,10027,0K,12,0.768,33937.49,0.02,0,0.85,0.12,0.97,0,0.95,0.13,0.85,Approaching Target,0.8,Approaching Target,0.87,Exceeding Target,0.78,Approaching Target,0.82,Approaching Target,0.89,Meeting Target,Meeting Target,2.51,2.91,97,6,0,6,0,0,0,0,0,4,97,45,0,35,8,0,0,0,0,36,99,15,0,11,4,0,0,0,0,14,98,47,0,35,7,0,0,4,0,40,97,3,0,3,0,0,0,0,0,3,95,13,0,12,1,0,0,0,0,10,91,7,0,5,0,0,0,0,0,4,91,14,0,11,0,0,0,0,0,10,89,2,0,2,0,0,0,0,0,2,88,8,0,8,0,0,0,0,0,8,75,4,0,4,0,0,0,0,0,3,75,9,0,8,0,0,0,0,0,5
84M284,Harlem Children's Zone Promise Academy 1 Charter School,2016,9,80,1,1,HARLEM CHILDREN'S ZONE PROMISE ACADEMY 1 CHARTER SCHOOL,5,40.81259:-73.94816,NEW YORK,10027,0K,12,0.768,33937.49,0.02,0,0.85,0.12,0.97,0,0.95,0.13,0.85,Approaching Target,0.8,Approaching Target,0.87,Exceeding Target,0.78,Approaching Target,0.82,Approaching Target,0.89,Meeting Target,Meeting Target,2.51,2.91,97,6,0,6,0,0,0,0,0,4,97,45,0,35,8,0,0,0,0,36,99,15,0,11,4,0,0,0,0,14,98,47,0,35,7,0,0,4,0,40,97,3,0,3,0,0,0,0,0,3,95,13,0,12,1,0,0,0,0,10,91,7,0,5,0,0,0,0,0,4,91,14,0,11,0,0,0,0,0,10,89,2,0,2,0,0,0,0,0,2,88,8,0,8,0,0,0,0,0,8,75,4,0,4,0,0,0,0,0,3,75,9,0,8,0,0,0,0,0,5
84M336,KIPP Infinity Charter School,2013,8,87,97,11,KIPP INFINITY CHARTER SCHOOL,5,40.81976:-73.95724,NEW YORK,10027,0K,12,0.798,33303.04,0.12,0,0.3,0.68,0.98,0.01,0.96,0.12,0.93,Exceeding Target,0.95,Exceeding Target,0.88,Exceeding Target,0.94,Exceeding Target,0.9,Exceeding Target,0.95,Exceeding Target,Exceeding Target,2.6,3.13,97,7,0,2,4,0,0,0,1,6,97,49,0,17,31,0,0,0,3,44,98,6,0,0,4,0,0,0,0,6,98,17,0,0,12,0,0,0,0,16,90,9,0,0,4,0,0,0,0,7,91,17,0,0,11,0,0,0,0,15,91,15,0,0,15,0,0,0,0,14,91,43,0,0,38,0,0,0,2,40,90,18,0,0,11,0,0,0,0,0,89,48,0,0,39,0,0,0,0,0,78,10,0,0,7,0,0,0,0,0,78,45,0,0,38,0,0,0,0,0
84M336,KIPP Infinity Charter School,2014,8,91,90,18,KIPP INFINITY CHARTER SCHOOL,5,40.81976:-73.95724,NEW YORK,10027,0K,12,0.798,33303.04,0.12,0,0.3,0.68,0.98,0.01,0.96,0.12,0.93,Exceeding Target,0.95,Exceeding Target,0.88,Exceeding Target,0.94,Exceeding Target,0.9,Exceeding Target,0.95,Exceeding Target,Exceeding Target,2.6,3.13,97,7,0,2,4,0,0,0,1,6,97,49,0,17,31,0,0,0,3,44,98,6,0,0,4,0,0,0,0,6,98,17,0,0,12,0,0,0,0,16,90,9,0,0,4,0,0,0,0,7,91,17,0,0,11,0,0,0,0,15,91,15,0,0,15,0,0,0,0,14,91,43,0,0,38,0,0,0,2,40,90,18,0,0,11,0,0,0,0,0,89,48,0,0,39,0,0,0,0,0,78,10,0,0,7,0,0,0,0,0,78,45,0,0,38,0,0,0,0,0
84M336,KIPP Infinity Charter School,2015,8,78,78,12,KIPP INFINITY CHARTER SCHOOL,5,40.81976:-73.95724,NEW YORK,10027,0K,12,0.798,33303.04,0.12,0,0.3,0.68,0.98,0.01,0.96,0.12,0.93,Exceeding Target,0.95,Exceeding Target,0.88,Exceeding Target,0.94,Exceeding Target,0.9,Exceeding Target,0.95,Exceeding Target,Exceeding Target,2.6,3.13,97,7,0,2,4,0,0,0,1,6,97,49,0,17,31,0,0,0,3,44,98,6,0,0,4,0,0,0,0,6,98,17,0,0,12,0,0,0,0,16,90,9,0,0,4,0,0,0,0,7,91,17,0,0,11,0,0,0,0,15,91,15,0,0,15,0,0,0,0,14,91,43,0,0,38,0,0,0,2,40,90,18,0,0,11,0,0,0,0,0,89,48,0,0,39,0,0,0,0,0,78,10,0,0,7,0,0,0,0,0,78,45,0,0,38,0,0,0,0,0
84M336,KIPP Infinity Charter School,2016,8,88,30,24,KIPP INFINITY CHARTER SCHOOL,5,40.81976:-73.95724,NEW YORK,10027,0K,12,0.798,33303.04,0.12,0,0.3,0.68,0.98,0.01,0.96,0.12,0.93,Exceeding Target,0.95,Exceeding Target,0.88,Exceeding Target,0.94,Exceeding Target,0.9,Exceeding Target,0.95,Exceeding Target,Exceeding Target,2.6,3.13,97,7,0,2,4,0,0,0,1,6,97,49,0,17,31,0,0,0,3,44,98,6,0,0,4,0,0,0,0,6,98,17,0,0,12,0,0,0,0,16,90,9,0,0,4,0,0,0,0,7,91,17,0,0,11,0,0,0,0,15,91,15,0,0,15,0,0,0,0,14,91,43,0,0,38,0,0,0,2,40,90,18,0,0,11,0,0,0,0,0,89,48,0,0,39,0,0,0,0,0,78,10,0,0,7,0,0,0,0,0,78,45,0,0,38,0,0,0,0,0
84M336,KIPP Infinity Charter School,2013,9,71,1,0,KIPP INFINITY CHARTER SCHOOL,5,40.81976:-73.95724,NEW YORK,10027,0K,12,0.798,33303.04,0.12,0,0.3,0.68,0.98,0.01,0.96,0.12,0.93,Exceeding Target,0.95,Exceeding Target,0.88,Exceeding Target,0.94,Exceeding Target,0.9,Exceeding Target,0.95,Exceeding Target,Exceeding Target,2.6,3.13,97,7,0,2,4,0,0,0,1,6,97,49,0,17,31,0,0,0,3,44,98,6,0,0,4,0,0,0,0,6,98,17,0,0,12,0,0,0,0,16,90,9,0,0,4,0,0,0,0,7,91,17,0,0,11,0,0,0,0,15,91,15,0,0,15,0,0,0,0,14,91,43,0,0,38,0,0,0,2,40,90,18,0,0,11,0,0,0,0,0,89,48,0,0,39,0,0,0,0,0,78,10,0,0,7,0,0,0,0,0,78,45,0,0,38,0,0,0,0,0
84M336,KIPP Infinity Charter School,2016,9,79,0,0,KIPP INFINITY CHARTER SCHOOL,5,40.81976:-73.95724,NEW YORK,10027,0K,12,0.798,33303.04,0.12,0,0.3,0.68,0.98,0.01,0.96,0.12,0.93,Exceeding Target,0.95,Exceeding Target,0.88,Exceeding Target,0.94,Exceeding Target,0.9,Exceeding Target,0.95,Exceeding Target,Exceeding Target,2.6,3.13,97,7,0,2,4,0,0,0,1,6,97,49,0,17,31,0,0,0,3,44,98,6,0,0,4,0,0,0,0,6,98,17,0,0,12,0,0,0,0,16,90,9,0,0,4,0,0,0,0,7,91,17,0,0,11,0,0,0,0,15,91,15,0,0,15,0,0,0,0,14,91,43,0,0,38,0,0,0,2,40,90,18,0,0,11,0,0,0,0,0,89,48,0,0,39,0,0,0,0,0,78,10,0,0,7,0,0,0,0,0,78,45,0,0,38,0,0,0,0,0
84M341,Harlem Children's Zone Promise Academy II Charter School,2013,8,40,9,9,HARLEM CHILDREN'S ZONE PROMISE ACADEMY II CHARTER SCHOOL,5,40.80620:-73.94102,NEW YORK,10035,0K,12,0.757,35109.03,0.03,0,0.84,0.13,0.97,0,0.95,0.14,0.86,Meeting Target,0.85,Meeting Target,0.8,Meeting Target,0.8,Meeting Target,0.83,Approaching Target,0.88,Meeting Target,Exceeding Target,2.57,3.13,78,6,0,5,1,0,0,0,0,5,78,49,0,39,7,0,0,0,0,38,81,9,0,7,0,0,0,0,0,8,80,25,0,18,4,0,0,0,0,21,72,2,0,2,0,0,0,0,0,2,71,8,0,6,0,0,0,0,1,7,80,12,0,11,0,0,0,0,0,10,80,23,0,20,0,0,0,0,0,18,79,4,0,4,0,0,0,0,0,2,79,12,0,12,0,0,0,0,0,11,73,9,0,8,1,0,0,0,0,5,73,19,0,18,1,0,0,0,0,10
84M341,Harlem Children's Zone Promise Academy II Charter School,2014,8,76,27,20,HARLEM CHILDREN'S ZONE PROMISE ACADEMY II CHARTER SCHOOL,5,40.80620:-73.94102,NEW YORK,10035,0K,12,0.757,35109.03,0.03,0,0.84,0.13,0.97,0,0.95,0.14,0.86,Meeting Target,0.85,Meeting Target,0.8,Meeting Target,0.8,Meeting Target,0.83,Approaching Target,0.88,Meeting Target,Exceeding Target,2.57,3.13,78,6,0,5,1,0,0,0,0,5,78,49,0,39,7,0,0,0,0,38,81,9,0,7,0,0,0,0,0,8,80,25,0,18,4,0,0,0,0,21,72,2,0,2,0,0,0,0,0,2,71,8,0,6,0,0,0,0,1,7,80,12,0,11,0,0,0,0,0,10,80,23,0,20,0,0,0,0,0,18,79,4,0,4,0,0,0,0,0,2,79,12,0,12,0,0,0,0,0,11,73,9,0,8,1,0,0,0,0,5,73,19,0,18,1,0,0,0,0,10
84M341,Harlem Children's Zone Promise Academy II Charter School,2015,8,75,23,21,HARLEM CHILDREN'S ZONE PROMISE ACADEMY II CHARTER SCHOOL,5,40.80620:-73.94102,NEW YORK,10035,0K,12,0.757,35109.03,0.03,0,0.84,0.13,0.97,0,0.95,0.14,0.86,Meeting Target,0.85,Meeting Target,0.8,Meeting Target,0.8,Meeting Target,0.83,Approaching Target,0.88,Meeting Target,Exceeding Target,2.57,3.13,78,6,0,5,1,0,0,0,0,5,78,49,0,39,7,0,0,0,0,38,81,9,0,7,0,0,0,0,0,8,80,25,0,18,4,0,0,0,0,21,72,2,0,2,0,0,0,0,0,2,71,8,0,6,0,0,0,0,1,7,80,12,0,11,0,0,0,0,0,10,80,23,0,20,0,0,0,0,0,18,79,4,0,4,0,0,0,0,0,2,79,12,0,12,0,0,0,0,0,11,73,9,0,8,1,0,0,0,0,5,73,19,0,18,1,0,0,0,0,10
84M341,Harlem Children's Zone Promise Academy II Charter School,2016,8,79,10,5,HARLEM CHILDREN'S ZONE PROMISE ACADEMY II CHARTER SCHOOL,5,40.80620:-73.94102,NEW YORK,10035,0K,12,0.757,35109.03,0.03,0,0.84,0.13,0.97,0,0.95,0.14,0.86,Meeting Target,0.85,Meeting Target,0.8,Meeting Target,0.8,Meeting Target,0.83,Approaching Target,0.88,Meeting Target,Exceeding Target,2.57,3.13,78,6,0,5,1,0,0,0,0,5,78,49,0,39,7,0,0,0,0,38,81,9,0,7,0,0,0,0,0,8,80,25,0,18,4,0,0,0,0,21,72,2,0,2,0,0,0,0,0,2,71,8,0,6,0,0,0,0,1,7,80,12,0,11,0,0,0,0,0,10,80,23,0,20,0,0,0,0,0,18,79,4,0,4,0,0,0,0,0,2,79,12,0,12,0,0,0,0,0,11,73,9,0,8,1,0,0,0,0,5,73,19,0,18,1,0,0,0,0,10
84M341,Harlem Children's Zone Promise Academy II Charter School,2013,9,35,0,0,HARLEM CHILDREN'S ZONE PROMISE ACADEMY II CHARTER SCHOOL,5,40.80620:-73.94102,NEW YORK,10035,0K,12,0.757,35109.03,0.03,0,0.84,0.13,0.97,0,0.95,0.14,0.86,Meeting Target,0.85,Meeting Target,0.8,Meeting Target,0.8,Meeting Target,0.83,Approaching Target,0.88,Meeting Target,Exceeding Target,2.57,3.13,78,6,0,5,1,0,0,0,0,5,78,49,0,39,7,0,0,0,0,38,81,9,0,7,0,0,0,0,0,8,80,25,0,18,4,0,0,0,0,21,72,2,0,2,0,0,0,0,0,2,71,8,0,6,0,0,0,0,1,7,80,12,0,11,0,0,0,0,0,10,80,23,0,20,0,0,0,0,0,18,79,4,0,4,0,0,0,0,0,2,79,12,0,12,0,0,0,0,0,11,73,9,0,8,1,0,0,0,0,5,73,19,0,18,1,0,0,0,0,10
